OriginalFoodCode,OriginalFoodName,EnglishFoodName,ScientificFoodName,OtherFoodNames,OriginalFoodGroupCode,FoodGroupIS1,FoodGroupIS2,FoodGroupIS3,CodexFoodStandards,ArticleNumber,E_number,INS_code,LangualCodes,CODEXAdditives,CODEXFood,CODEXContaminants,FAOBalanceSheet,CIAAFood,EuroCode2,AgriculturalConditions,Cuisine,EdiblePortion,WastePortion,NatureofEdiblePortion,NatureofWaste,TypicalServingSize,TypicalWeightperPiece,Colour,FinalPreparation,SpecificGravity,NitrogenProteinFactor,FattyAcidFactor,GenericImage,SpecificImage,Producer,Distributor,Retailer,AreaOfOrigin,AreaOfProcessing,AreaofConsumption,WebPublishReady,ListOfIngredients,Remarks,DateOfGeneration,GeneratedBy,DateOfUpdate,UpdatedBy
0909,"BRAUÐSTANGIR, frá pítsustöðum",Bread sticks,,,04.04,4,4,,,,,,A0178 A0818 B1312 C0208 E0140 F0014 G0005 H0221 H0256 H0753 J0001 K0003 M0001 N0001 P0024 Z0111,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,,2001-05-07 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1029,SÚKKULAÐIHNETUR,Chocolate covered peanuts,,,11.03,11,3,,,,,,A0161 A0824 B1337 C0155 E0131 F0022 G0003 H0119 H0231 H0253 H0263 H0297 H0355 H0391 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,Jarðhnetur. Gögn aðallega tekin frá: USA NDB 19105.,2001-05-24 00:00:00.0,ÓR,2010-05-15 08:25:04.0,
1175,"KORNSTÖNG, Special K","Breakfast cereal bar, Special K",,,04.03,4,3,,,,,,,,,,,,,,,100,0,,,23,,,,,0.000,0.000,,,,,,,,,J,,Gögn: Merkingar ásamt útreikningum sem voru  byggðir á áætlaðri uppskrift (U58).,2009-03-23 00:00:00.0,ÓR,2011-03-31 05:55:04.0,
0795,"DILL, þurrkað","Dill weed, dried",Anethum graveolens,,13.01,13,1,33,,,,,A0113 A0857 B1277 C0200 E0100 F0003 G0003 H0138 J0117 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,1969-10-11 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0038,"OSTUR, Gullostur","Cheese, Gullostur",,,02.01,2,1,,,,,,A0314 B1201 C0245 E0119 F0003 G0003 H0107 H0253 H0298 H0327 H0330 H0331 J0104 J0131 J0151 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,,2001-05-07 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0807,"SVEPPIR, niðursoðnir","Mushroom, canned",Agaricus bisporus formata albus,,05.07,5,7,33,,,,,A0152 A0827 B2937 C0296 E0150 F0014 G0003 H0001 J0123 K0018 M0151 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,J,,,1996-09-07 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0300,"LÚÐA, með raspi, hrá","Halibut, breaded, raw",,,08.01,8,1,13,,,,,A0267 A0804 B1877 C0268 E0133 F0003 G0003 H0188 H0319 J0003 K0001 M0001 N0001 P0024 R0135,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,N,,,1992-04-06 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0625,"RÚGMJÖL, sigtimjöl",Rye flour,,,04.02,4,2,23,,,,,A0149 A0813 B2352 C0208 E0106 F0003 G0003 H0138 H0319 J0003 K0003 M0120 N0039 P0024,,,,,,,,,100,0,,,,,,,,5.830,0.730,,,,,,,,,J,,,1996-06-11 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1189,"VATNSDRYKKUR, Kristall plús","Drink, Kristall plus",,,12.09,12,9,,,,,,,,,,,,,,,100,,,,500,,,,,0.000,0.000,,,Ölgerðin Egill Skallagrímsson hf,,,,,,J,,"Skammtur: Ein 500 ml flaska.
Innihald: Kolsýrt vatn, ávaxtasykur, ávaxtaþykkni, sítrónusýra, níasín, pantoþensýra, B6 vítamín, fólasín, bíótín, B12 vítamín.",2009-06-26 10:40:45.14,,2010-09-04 01:59:05.0,
0092,"SVIÐASULTA, soðin","Lamb head cheese, cooked",,,07.09,7,9,11,,,,,A0150 A0799 B1669 C0268 E0147 F0018 G0016 H0003 J0135 K0003 M0001 N0001 P0024 Z0048,,,,,,,,,100,0,,,,,,,,6.250,0.910,,,,,,,,,J,,Gerð úr soðnum sviðum,1992-04-18 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1147,"LH MJÓLKURDRYKKUR, sykurskertur, með ávöxtum, berjum","LH skim milk drink, low sugar, with fruit, berries",,,01.02,1,2,,,,,,A0101 A0783 B1201 C0235 E0123 F0018 G0003 H0101 H0147 H0248 H0749 J0135 K0003 M0172 N0036 P0024 P0124,,,,,,,,,100,0,,,,,,,,6.380,0.000,,,,,,,,,N,,Framleiðslu hætt 2010 og varan tekin af markaði.,2003-12-02 00:00:00.0,ÓR,2011-03-30 12:57:52.0,
0592,SMJÖRDEIGSHORN,Croissant,,,04.04,4,4,23,,,,,A0151 A0821 B1421 C0208 E0105 F0014 G0005 H0221 H0256 J0003 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.930,,,,,,,,,J,,,2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0337,HVEITI,"Wheat flour, low protein",,,04.02,4,2,23,,,,,A0149 A0813 B1312 C0208 E0106 F0003 G0003 H0138 J0116 K0003 M0120 N0039 P0024,,,,,,,,,100,0,,,,,,,,5.700,0.670,,,,,,,,,J,,Evrópskt hveiti með lágu próteininnihaldi. K2 hveiti frá Kornaxi.,1996-11-23 00:00:00.0,ÓR,2011-02-08 02:35:46.0,
0381,"BÆTIEFNI, fjölvítam., Vitamineral","Vitamin capsules, Vitamineral",,,17.01,17,1,33,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,N,,INNIHALD Í TÖFLU.,2002-01-23 00:00:00.0,ÓR,2010-05-15 12:07:32.0,
0907,"BÆTIEFNI, beta-karótín, 9 mg","Beta-carotene, 9 mg",,,17.01,17,1,,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,N,,INNIHALD Í TÖFLU,2002-01-23 00:00:00.0,ÓR,2010-05-15 12:16:23.0,
0604,HNETUKAKA,"Cake, nut",,,04.06,4,6,21,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,N,,,1991-12-08 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0356,"MORGUNKORN, hafrahringir","Breakfast cereal, Cheerios",,Cheerios,04.03,4,3,23,,,,,A0258 A0816 B1219 C0133 E0140 F0014 G0001 H0133 H0138 H0146 H0158 H0162 H0181 H0192 H0194 H0214 H0215 H0216 H0223 H0309 H0310 H0311 H0316 J0116 K0003 M0155 N0001 P0024,,,,,,,,,100,0,,,12,,,,,0.000,0.000,,,,,,,,,J,,Skammtur: 1 dl = 12 g.,1996-11-23 00:00:00.0,ÓR,2010-05-15 09:42:31.0,
0700,"SMÁMÁL, mjólkurbúðingur með súkkulaði","Milk pudding, with chocolate",,,01.03,1,3,3,,,,,A0148 A0781 B1201 C0235 E0119 F0018 G0003 H0231 H0296 H0749 J0135 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.945,,,,,,,,,J,,"Innihald: Mjólk, sykur, kakóduft,rjómi, undanrennuduft, bindiefni (alginat, glýseríð fitusýra). Uppskrift U68 er notuð fyrir sum efni.",1992-01-17 00:00:00.0,ÓR,2011-05-10 01:49:12.0,
0458,"SVÍNALÆRI, hrátt","Pork, leg with knuckle, raw",,,07.03,7,3,7,,,,,A0150 A0794 B1136 C0266 E0150 F0003 G0003 H0003 J0003 K0001 M0001 N0001 P0024 Z0024,,,,,,,,,80,20,,,,,,,,6.250,0.000,,,,,,,,,J,,,1992-04-18 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0293,"SÝRÐUR RJÓMI, 10% fita","Cream, cultured, fat 10%",,,01.02,1,2,1,,,,,A0148 A0782 B1201 C0160 E0119 F0018 G0003 H0101 J0135 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.840,,,,,,,,,J,,,1996-11-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0598,DÖÐLUBOTN,"Cake, date",,,04.06,4,6,21,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,N,,,1993-05-12 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1030,"HRÍSKÚLUR, Freyjuhrís","Cocolate covered puffed rice, Freyjuhris",,,11.03,11,3,,,,,,A0228 A0839 B1232 C0208 E0140 F0001 G0003 H0136 H0138 H0268 J0116 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,Súkkulaðihúðaðar kornkúlur,2001-05-24 00:00:00.0,ÓR,2011-05-07 09:35:25.0,
1122,"LAMBALÆRI, fitusnyrt, ofnbakað","Lamb leg, defatted, baked",Ovis aries,,07.01,7,1,8,,,,,A0150 A0794 B1669 C0266 E0150 F0014 G0005 H0003 J0003 K0003 M0001 N0001 P0024 Z0024,,,,,,,,,,,,,,,,,,6.250,,,,,,,,,,J,,Vel fitusnyrt,2003-09-10 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0731,"HREINDÝRAKJÖT, hrátt","Reindeer meat, raw",Rangifer,,07.05,7,5,9,,,,,A0150 A0794 B1619 C0175 E0151 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024,,,,,,,,,66,34,,,,,,,,0.000,0.000,,,,,,,,,J,,,1992-04-18 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0455,"SHERRY, millisætt","Sherry, medium",,,12.08,12,8,33,,,,,A0224 A0849 B1329 C0140 E0123 F0014 G0003 H0158 H0160 H0232 J0104 K0003 M0130 N0040 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,1993-05-27 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0226,"LUNDI, kjöt, bringur, hráar","Puffin, meat, breast, raw",Fratercula arctica,,07.07,7,7,9,,,,,A0273 A0795 B1563 C0268 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,J,,,1992-04-07 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1073,"SÆLGÆTISSTAUR, frá Freyju",Chocolate covered sugar product,,,11.03,11,3,,,,,,A0244 A0839 B1012 C0210 E0105 F0014 G0003 H0117 H0178 H0184 H0205 H0221 H0231 H0319 H0355 H0356 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,N,,Með hvítri léttri sykurfyllingu,2002-02-21 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0635,"EGGALDIN, steikt","Aubergine (eggplant), fried",Solanum melongena,,05.02,5,2,33,,,,,A0152 A0826 B1458 C0140 E0150 F0014 G0025 H0003 J0003 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,J,,,2003-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0543,"HAKKRÉTTUR m grænmeti, steiktur",Minced beef with vegetables,,,16.03,16,3,6,,,,,,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,J,,Uppskrift S184,2003-08-18 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0407,BÓKHVEITI,Buckwheat flour,,,04.02,4,2,23,,,,,A0125 A0813 B1405 C0134 E0106 F0003 G0003 H0001 J0003 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,5.830,0.900,,,,,,,,,J,,,1996-11-23 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0018,"HÁKARL, glerhákarl, kæstur","Shark, fermented, glerhakarl",Somniosus microcephalus,,08.04,8,4,13,,,,,A0267 A0803 B1342 C0268 E0133 F0003 G0003 H0102 H0253 J0104 J0116 K0001 M0001 N0001 P0024 R0135,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,N,,,1987-08-10 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0244,FISKRÚLLUR,"Fish roll, breaded, with cheese",,,16.04,16,4,13,,,,,,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,N,,Með rækju- og ostafyllingu,1996-09-06 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0101,"FOLALDAGÚLLAS, hrátt","Foal goulash, raw",,,07.04,7,4,9,,,,,A0150 A0794 B1229 C0270 E0125 F0003 G0003 H0003 J0003 K0001 M0001 N0001 P0024 R0262 Z0047,,,,,,,,,100,0,,,,,,,,6.250,0.940,,,,,,,,,J,,,1988-07-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0120,"ÞORSKALÝSISÞYKKNI, með vítamínum",Cod liver oil concentrate,,,10.02,10,2,13,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.956,,,Lýsi hf.,,,,,,N,,Varan er ekki lengur á markaði (maí 2011). Framleiðslu var hætt fyrir nokkrum árum.,1992-04-07 00:00:00.0,ÓR,2011-05-18 01:42:46.0,
0526,"BRAUÐSAMLOKA, með rækjusalati","Sandwich, with shrimp, egg and mayonnaise",,,16.01,16,1,23,,,,,,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,J,,Uppskrift S28,2003-08-20 00:00:00.0,ÓR,2010-05-15 10:14:38.0,
0607,KÓKOSKAKA,"Cake, coconut",,,04.06,4,6,21,,,,,A0210 A0821 B1312 C0208 E0147 F0014 G0005 H0158 H0186 H0272 H0340 H0351 J0001 K0003 M0001 N0001 P0024 Z0112,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,N,,,1991-12-08 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1024,PLÚS MJÓLKURBÚÐINGUR,"Milk pudding, low fat, with fruit or vanilla",,,01.02,1,2,,,,,,A0101 A0783 B1201 C0235 E0119 F0018 G0003 H0101 H0108 H0165 J0135 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.000,,,,,,,,,N,,"Fita 0,5%. LGG, a- og b gerlar",2002-01-19 00:00:00.0,ÓR,2010-05-15 10:49:28.0,
0529,"ÝSA, soðin","Haddock, fillet, boiled",Melanogrammus aeglefinus,,08.01,8,1,13,,,,,A0267 A0802 B1441 C0268 E0133 F0014 G0016 H0003 J0003 K0001 M0001 N0001 P0024 R0135,,,,,,,,,50,50,,,,,,,,6.250,0.774,,,,,,,,,J,,Roðflett flök,1992-03-31 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0773,KAPLAMJÓLK,Mare's milk,,,01.01,1,1,1,,,,,A0148 A0780 B1229 C0235 E0123 F0003 G0003 H0001 J0136 K0001 M0001 N0001 P0024 Z0109,,,,,,,,,100,0,,,,,,,,6.380,0.945,,,,,,,,,J,,,1996-06-13 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0438,KARTÖFLUMJÖL,Potato flour,,,05.08,5,8,33,,,,,A0152 A0813 B1218 C0203 E0106 F0014 G0003 H0138 H0197 J0116 K0003 M0120 N0039 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,J,,,1996-11-23 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0637,"GEIRNYT, flak, hrátt","Rabbitfish, raw",Chimaera momstrosa,,08.01,8,1,13,,,,,A0267 A0802 B2878 C0125 E0116 F0003 G0003 H0003 J0003 K0001 M0001 N0001 P0024 R0135,,,,,,,,,100,0,,,,,,,,6.250,0.700,,,,,,,,,J,,,1991-12-18 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0562,"SÓSA, uppbökuð","Sauce, brown, thick",,,15.01,15,1,28,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,"(Kjötsoð, hveiti, smjörlíki)",2001-12-21 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0107,LAMBABLÓÐ,Lamb blood,,,07.09,7,9,12,,,,,A0217 A0796 B1669 C0185 E0123 F0001 G0001 H0001 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,N,,,1988-07-24 00:00:00.0,ÓR,2009-09-02 08:50:37.0,
1014,"ÍS í súkkulaði, Mars","Chocolate covered ice cream bar, Mars",,,03.01,3,1,,,,,,A0227 A0789 B1201 C0160 E0139 F0018 G0003 H0100 H0136 H0178 H0231 H0355 J0136 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,2001-05-24 00:00:00.0,ÓR,2011-05-11 10:33:27.0,
0023,"ÞORSKHROGN, hrá","Cod, roe, raw",,,08.01,8,1,13,,,,,A0267 A0803 B1423 C0202 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.590,,,,,,,,,J,,,1992-01-16 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0615,RANDALÍNUKAKA,"Cake, randalinukaka",,,04.06,4,6,21,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,N,,Uppskrift U8,1991-12-08 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0305,"OSTUR, smurostur, 4% fita","Cheese spread, fat 4%",,,02.01,2,1,4,,,,,A0109 A0787 B1201 C0245 E0134 F0014 G0003 H0119 H0306 J0135 K0003 M0184 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.945,,,,,,,,,N,,Léttostur,1992-02-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1044,"1944 RÉTTUR, kjötbollur","1944 dish, meat balls",,,16.03,16,3,,,,,,A0172 A0799 B2243 C0268 E0134 F0018 G0014 H0184 H0212 H0227 H0257 H0306 J0131 K0001 M0172 N0036 P0024 Z0112,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,N,,í sósu með kartöflumús,2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0254,"KEX, matarkex, Frón","Biscuit, shortbread, Frón",,,04.05,4,5,21,,,,,A0203 A0821 B1312 C0208 E0140 F0014 G0005 H0138 H0158 H0272 J0100 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,5.700,0.000,,,,,,,,,J,,,2002-01-10 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0215,"LAMBALÆRI, með fitu, hrátt","Lamb, leg, with fat, raw",Ovis aries,,07.01,7,1,8,,,,,A0150 A0794 B1669 C0266 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024 Z0024,,,,,,,,,79,21,,,,,,,,6.250,0.912,,,,,,,,,J,,,1996-11-23 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0796,PLÓMUR,"Plum, raw",Prunus domestica,,06.01,6,1,33,,,,,A0143 A0833 B1206 C0140 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024,,,,,,,,,94,6,,,,,,,,0.000,0.000,,,,,,,,,J,,,1993-03-11 00:00:00.0,ÓR,2011-05-15 03:50:37.0,
0673,"SALAT, rækjusalat með majonesi",Mayonnaise salad with shrimp,,,15.03,15,3,29,,,,,,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,N,,Uppskrift S87,2003-11-14 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0213,"HREÐKUR, hráar","Radish, raw",Raphanus sativus var. sativus,,05.01,5,1,33,,,,,A0152 A0826 B1315 C0239 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024,,,,,,,,,94,6,,,,,,,,6.250,0.800,,,,,,,,,J,,,1996-06-10 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0538,"FISKBAKSTUR, ofnbakaður","Fish dish, with eggs and cheese, baked",,Gratín,16.04,16,4,13,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,"Í uppskrift er: Ýsa, mjólk, egg, ostur, hveiti, rasp.",2001-12-21 00:00:00.0,ÓR,2010-05-15 10:36:32.0,
1023,"NAGGAR, lambanaggar, steiktir","Breaded minced lamb pieces, fried",,,07.08,7,8,,,,,,,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,N,,,2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0999,"SÓSA, MAJONES-, grænmetissósa","Sauce, vegetable sauce, made from mayonnaise",,,15.01,15,1,,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,N,,,2001-05-24 00:00:00.0,ÓR,2010-05-15 10:25:42.0,
0959,"SÚKKULAÐI, Mars","Chocolate, Mars",,,11.03,11,3,,,,,,A0288 A0839 B1012 C0210 E0105 F0014 G0003 H0184 H0205 H0224 H0227 H0231 H0355 J0003 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,,2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1232,"PRÓTEINDUFT, Myopro, 100% mysuprótein","Protein powder, Myopro, 100% whey protein",,EAS Myopro 100% Whey protein,17.02,17,2,,,,,,,,,,,,,,,100,,,,,,,,,0.000,0.000,,,EAS,,,,,,N,,"Innihald: Mysuprótein, kakó, bragðefni, súkralósi, asesúlfam-K.",2010-03-06 11:33:18.703,,2011-04-01 12:06:58.0,
0164,"SKYR, rjómaskyr, súkkulaði-","Skyr, cream, chocolate",,,01.02,1,2,1,,,,,A0101 A0783 B1201 C0235 E0119 F0018 G0003 H0107 H0231 H0296 H0749 J0151 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.945,,,,,,,,,N,,Varan er ekki lengur á markaði (maí 2011). Framleiðslu var hætt fyrir nokkrum árum.,1996-06-19 00:00:00.0,ÓR,2011-05-13 10:55:48.0,
1253,"SÆTUEFNADUFT, Canderel","Sweetener, powder, Canderel",,Aspartam-asesúlfam K blanda,13.03,13,3,,,,,,,,,,,,,,,100,,,,,,,,,0.000,0.000,,,,,,,,,J,,"Innihald: Maltódextrín, aspartam, asesúlfam-K, bragðefni.",2010-07-07 14:34:41.55,,2011-04-15 09:18:01.0,
0029,"AB - MJÓLK, létt","Milk, cultured, low fat",,,01.02,1,2,,,,,,A0101 A0783 B1201 C0235 E0123 F0018 G0003 H0101 H0247 J0135 K0003 M0156 N0001 P0024,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,,2001-05-07 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0858,"KVARG, með berjum / ávöxtum",Quark,,,01.02,1,2,1,,,,,A0101 A0783 B1201 C0235 E0119 F0018 G0003 H0107 H0147 H0749 J0151 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.945,,,,,,,,,N,,,1996-06-19 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0147,SÚRMJÓLK,"Milk, whole, cultured",,,01.02,1,2,1,,,,,A0148 A0783 B1201 C0235 E0139 F0018 G0003 H0107 J0135 K0003 M0156 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.945,,,,,,,,,J,,,1996-11-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0502,"OSTUR, smurostur, 6% fita, hreinn","Cheese spread, fat 6%",,Léttostur,02.01,2,1,4,,,,,A0109 A0787 B1201 C0245 E0134 F0014 G0003 H0119 H0306 J0135 K0003 M0184 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.945,,,,,,,,,J,,Fituskertur smurostur með rækjum humar og hörpudiski.,1992-02-25 00:00:00.0,ÓR,2011-05-11 10:03:12.0,
0245,"SÍLD, niðursoðin, í sósu","Herring, fillet, canned, in sauce",,,08.05,8,5,13,,,,,A0267 A0803 B1414 C0268 E0133 F0014 G0003 H0151 H0158 H0173 J0110 K0037 M0151 N0001 P0024 R0135,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,J,,,1992-04-20 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1041,"1944 RÉTTUR, indverskt lambakarrí","1944 dish, Indian lamb curry dish",,,16.03,16,3,,,,,,A0172 A0799 B1322 C0208 E0134 F0018 G0005 G0014 H0191 H0212 H0227 H0296 J0131 K0001 M0172 N0036 P0024 Z0112,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,N,,"m karrísósu, grænmeti og hrísgrjón.",2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0788,"FÍKJUR, þurrkaðar","Figs, dried",Ficus carica,,06.05,6,5,33,,,,,A0143 A0834 B1302 C0140 E0150 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,1993-03-10 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0271,"SÚKKULAÐI, rjómasúkkulaði","Chocolate, milk",,,11.03,11,3,25,,,,,A0272 A0839 B1012 C0108 E0147 F0014 G0003 H0117 H0184 H0221 H0231 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,J,,,1996-11-22 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0472,"SÚKKULAÐIÁLEGG, Nusco","Chocolate nut spread, Nusco",,,11.03,11,3,26,,,,,A0272 A0839 B1533 C0155 E0144 F0001 G0003 H0231 J0001 K0001 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,"Sykur, jurtaolía, heslihnetur, kakó",1996-06-09 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1218,"KLEINUR, Gæðabakstur","Cruller, deep fried",,,04.06,4,6,21,,,,,,,,,,,,,,100,,,,,,,,,5.700,0.930,,,Gæðabakstur,Gæðabakstur,Verslanir,,,,N,,"Djúpsteiktar.** Ný gögn fyrir fitusýruflokka skráð, eftir að skrá firusýrur nema C18:2 og 3.",2010-01-24 17:46:03.073,,2011-04-08 08:49:44.0,
0471,SMÁKÖKUR,"Cookie, sweet",,,04.05,4,5,21,,,,,A0203 A0821 B1312 C0208 E0140 F0014 G0005 H0117 H0158 H0186 H0271 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,Uppskrift U9,1996-11-22 00:00:00.0,ÓR,2011-04-16 01:13:18.0,
0853,"LAMBAKJÖTSBITAR, í raspi, steiktir","Lamb, breaded, fried",,,07.01,7,1,8,,,,,A0150 A0799 B1669 C0266 E0133 F0014 G0025 H0188 J0003 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,N,,,1996-06-14 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1136,"PRÓTEINSTÖNG, Isopure","Protein bar, Isopure",,,17.02,17,2,,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,2003-11-05 00:00:00.0,ÓR,2011-03-31 06:01:39.0,
